188.851695626  0.206148803031
190.387743083  0.222910662657
195.339303615  0.324207819181
200.459959633  0.391429497388
205.583602617  0.526744052328
210.706498859  0.645035388084
215.659552874  0.780378982974
220.613353631  0.932745797048
225.56790113  1.1021358303
230.69453108  1.30554326198
235.651318804  1.52600295278
240.779442237  1.76345682282
245.736229961  1.98391651363
250.69600465  2.27246908116
255.82711505  2.57801582793
260.444965062  2.84960325619
265.749651396  3.22321383974
270.711666311  3.56283606483
275.675174708  3.93650472828
280.810018816  4.32716757097
285.603684987  4.71788849356
290.740022578  5.14259777461
295.535928974  5.58438835475
300.673760048  6.04314407417
305.813084605  6.53594623195
310.611231226  7.02880646964
315.751302525  7.5386318466
320.550195887  8.04851530347
325.692507411  8.60941033799
330.663483224  9.15331119327
335.46387007  9.69724108851
340.607675076  10.2921825614
345.579397632  10.8531066359
350.554107153  11.4821235871
355.699405643  12.1111114983
360.674861907  12.7571516687
365.65031817  13.4031918391
370.626521175  14.0662552286
375.60272418  14.7293186182
380.408338216  15.3924110477
385.384541221  16.0554744373
390.362984451  16.7696074844
392.077835033  16.9735957151
