160.361844425  0.176952036456
165.654582894  0.278191113078
170.26496549  0.379546349504
175.387861732  0.49783768526
180.681346943  0.616099981066
185.634400958  0.751443575956
190.587454974  0.886787170847
195.541255731  1.03915398492
200.667138939  1.22553819741
205.622433179  1.41195144985
210.750556613  1.64940531989
215.538248851  1.90394048901
220.667865768  2.17544079741
225.627640458  2.46399336495
230.76024434  2.80358655009
235.723005997  3.16023199436
240.687261136  3.550923877
245.650022792  3.90756932127
250.614277932  4.2982612039
255.921951232  4.73996466419
260.888446597  5.18172620437
265.855688702  5.64051096374
270.651595098  6.08230154388
275.449741719  6.57516178157
280.762642211  7.13602777613
285.732871283  7.66290541223
290.874436065  8.20677722757
295.504233942  8.75073616275
300.64878569  9.36270085482
305.449172536  9.90663075006
310.593724284  10.5185954421
315.567687064  11.1305891741
320.714479037  11.7936235238
325.689188559  12.422640475
330.664644822  13.0686806453
335.64234131  13.7657904733
340.62078454  14.4799235204
345.425651835  15.1259927307
350.57319055  15.8060502995
355.722969489  16.5371775259
360.531570492  17.2683628321
365.68060269  17.9824668393
370.317121241  18.6796347471
375.466900181  19.4107619735
378.21275199  19.7848081563
