34.1176845294  0.231357282343
35.1425255613  0.265194620265
39.9289877066  0.502543689282
45.0581694329  0.773869440096
50.1890100148  1.07924154465
55.3231683082  1.45270635667
60.4573266015  1.82617116869
65.5931437505  2.23368233445
70.05015716  2.70942555155
75.1892920203  3.18502942478
80.3334034476  3.76277235922
85.1298187269  4.20439955065
90.2755890099  4.81618883882
95.0786397118  5.3940014452
100.222751139  5.97174437963
105.714558715  6.68560305707
110.517609416  7.26341566345
115.666697411  7.94329765909
120.815785405  8.62317965473
125.62547153  9.33717767605
130.433498799  10.0171293436
135.585904504  10.7651040467
140.395590629  11.4791020681
145.892374771  12.2950998067
150.361000171  13.0091675
155.516723588  13.8252349106
160.331386279  14.6413719931
165.488768552  15.4914857574
170.303431243  16.3076228399
175.464131227  17.2258293117
180.967550793  18.1780124653
185.441152759  18.9942192198
190.605170454  19.980518399
195.426468568  20.9328408965
200.587168552  21.8510473683
205.749527392  22.8033001938
210.915203943  23.8236457268
215.734843202  24.7419218706
220.557800172  25.7282907218
225.721817867  26.714589901
230.885835562  27.7008890803
235.708792532  28.6872579315
240.528431791  29.6055340752
245.351388761  30.5919029264
250.520383023  31.6803411669
255.340022282  32.5986173106
260.853394981  33.7550785866
265.676351951  34.7414474378
267.055524553  35.0475859337
