2.73843893719  0.20372074691
5.13581714898  0.407511165758
10.2699754423  0.780975977779
15.0647318659  1.18855681547
20.2005490149  1.59606798123
24.9969642941  2.03769517266
30.4771598798  2.51322937395
35.2768928704  3.02294927286
40.0749670054  3.49862281802
45.2190784327  4.07636575246
50.0204702789  4.6201320051
55.1662405619  5.23192129327
60.3136697006  5.87775693518
65.4610988393  6.52359257709
70.2691261082  7.20354424467
75.4182141025  7.88342624031
80.2245825158  8.52933155416
85.3819647885  9.37944531848
89.848931332  10.059466658
95.6934116225  11.0115801396
100.503097747  11.725578161
104.973382002  12.473692208
110.819521148  13.4598520433
115.291464259  14.2420124441
120.448846531  15.0921262084
125.609546515  16.0103326802
130.425868063  16.8605161164
135.586568047  17.7787225882
140.40454845  18.6629523782
145.566907289  19.6152052038
150.729266129  20.5674580293
155.552223099  21.5538268805
160.714581939  22.506079706
165.535880053  23.4584022035
170.701556604  24.4787477365
175.524513574  25.4651165877
181.034568562  26.5534851562
185.857525531  27.5398540074
190.680482501  28.5262228586
195.505098327  29.5466380636
200.328055297  30.5330069148
205.497049559  31.6214451552
210.321665385  32.6418603602
215.492318503  33.7643449544
220.313616617  34.7166674519
221.351728494  35.0228756197
