85.8126780077  0.118714683814
90.2537909257  0.237028422293
95.3797483591  0.40629708306
100.336777479  0.609663529664
105.46605537  0.847058032479
110.423914604  1.06745593959
115.383434068  1.32191676773
120.342953531  1.57637759587
125.47721211  1.91596086176
130.612300804  2.27257558816
135.748219612  2.64622177507
140.713549877  3.01990282679
145.680540371  3.42764679953
150.649191095  3.8694536933
155.79009059  4.34528864329
161.446906288  4.90617630139
165.561784182  5.33112605871
170.706004136  5.87508685074
175.509047004  6.41911737239
180.654097072  6.98010962493
185.802467599  7.60922771952
190.777759239  8.18728629738
195.755541222  8.81643925678
200.563564778  9.46265854151
205.885014191  10.1428361528
210.865286518  10.8230834938
215.673310074  11.4693027785
220.827491402  12.2176410966
225.811084188  12.9660142796
230.794676973  13.7143874626
235.948028187  14.4456943203
240.763522774  15.2451967496
245.576527016  15.9936047974
250.735689032  16.8441318786
255.72509262  17.7117252852
260.711175749  18.5111928497
265.872828109  19.4128143125
270.690813039  20.2634111234
275.683537085  21.199130372
280.671280443  22.0326608575
286.00601169  22.985341837
290.653408077  23.8359735127
295.644471894  24.7376298403
300.806954368  25.6562827636
305.800508528  26.6090334727
310.622644031  27.5447875861
315.612877733  28.4294124532
320.60394155  29.3310687808
324.05057722  30.0456928261
