112.25556239  0.147373559025
115.330306736  0.231903294974
120.284845512  0.384175360041
125.409142716  0.519381099786
130.536760378  0.722712681577
135.494619612  0.943110588692
140.451648732  1.1464770353
145.582586853  1.41793445913
150.542106316  1.67239528727
155.503286009  1.96091903644
160.635884358  2.2664393813
165.770973052  2.6230541077
170.56488466  2.97973856372
175.52938481  3.33638815493
180.838382505  3.76109385856
185.634784457  4.16887269612
190.946272495  4.64467278129
195.744334676  5.08651453987
200.542396856  5.52835629845
205.858035467  6.08931368618
210.658587992  6.5822498263
215.632219403  7.12624548314
220.606680928  7.68727260049
225.755051455  8.31639069508
230.901761752  8.91144586864
235.878713621  9.52356736753
241.027914262  10.1697169226
245.663689046  10.7819081511
250.816210145  11.4961835483
255.794822243  12.1423679682
260.775924685  12.8396467697
265.928445785  13.5539221668
270.738959684  14.2512358331
275.722552469  14.999609016
280.70697537  15.7650136595
285.519149498  16.4963902468
290.678311514  17.3469173281
295.491315756  18.0953253759
300.651307887  18.9628839176
305.810469903  19.8134109989
310.799043376  20.6639729449
315.786786734  21.4975034304
320.775360207  22.3480653765
325.594175252  23.2156936479
330.582748725  24.0662555939
335.745231199  24.9849085172
340.5615559  25.8014424071
343.830131997  26.3628181725
