300.248532196  0.238255372681
305.711859634  0.339465409353
310.664166908  0.45778578506
315.78706315  0.576077120817
320.910706134  0.711391675756
325.693171181  0.846764310597
330.646225196  0.982107905488
335.771361663  1.15146889879
340.726655904  1.33788215123
345.852539112  1.52426636372
350.809326836  1.74472605453
355.766114559  1.96518574533
360.894984734  2.21966283455
365.853265941  2.47416896373
370.812293889  2.74569831208
375.770575096  3.00020444125
380.731096527  3.30578022798
385.691617958  3.6113560147
390.482297163  3.93398406055
395.614154304  4.25655402651
400.576915961  4.61319947078
405.710266585  4.9698158751
410.32961008  5.27544974172
415.464454187  5.6661125844
420.427962585  6.03978124786
425.562806693  6.43044409054
430.185883896  6.82119405308
435.321474745  7.22888011495
440.286476626  7.63659521677
